,Дата,ФО,Регион,Регион название,Регион население,Заражений,Выздоровлений,Смертей,Смертей за день,Заражений за день,Выздоровлений за день,Заражений на 100К населения,"Летальность, %",Регион геоточка
227,14.03.2020,Центральный федеральный округ,Курская обл.,Курская область,1115237,0,0,0,0,0,0,0.0,,1
228,14.03.2020,Центральный федеральный округ,Липецкая обл.,Липецкая область,1150201,3,0,0,0,0,0,0.26082397772215465,0.0,1
229,14.03.2020,Центральный федеральный округ,Москва,Москва,12506468,35,0,0,0,9,0,0.27985519172959145,0.0,1
230,14.03.2020,Центральный федеральный округ,Московская обл.,Московская область,7503385,6,0,0,0,1,0,0.07996390962212388,0.0,1
231,14.03.2020,Центральный федеральный округ,Орловская обл.,Орловская область,747247,0,0,0,0,0,0,0.0,,1
232,14.03.2020,Центральный федеральный округ,Рязанская обл.,Рязанская область,1121474,0,0,0,0,0,0,0.0,,1
233,14.03.2020,Центральный федеральный округ,Смоленская обл.,Смоленская область,949348,0,0,0,0,0,0,0.0,,1
234,14.03.2020,Центральный федеральный округ,Тамбовская обл.,Тамбовская область,1033552,0,0,0,0,0,0,0.0,,1
235,14.03.2020,Центральный федеральный округ,Тверская обл.,Тверская область,1283873,0,0,0,0,0,0,0.0,,1
236,14.03.2020,Центральный федеральный округ,Тульская обл.,Тульская область,1491855,0,0,0,0,0,0,0.0,,1
237,14.03.2020,Центральный федеральный округ,Ярославская обл.,Ярославская область,1265684,0,0,0,0,0,0,0.0,,1
238,14.03.2020,Южный федеральный округ,Адыгея,Республика Адыгея,453376,0,0,0,0,0,0,0.0,,1
239,14.03.2020,Южный федеральный округ,Астраханская обл.,Астраханская область,1017514,0,0,0,0,0,0,0.0,,1
240,14.03.2020,Южный федеральный округ,Волгоградская обл.,Волгоградская область,2521276,0,0,0,0,0,0,0.0,,1
241,14.03.2020,Южный федеральный округ,Калмыкия,Республика Калмыкия,275413,0,0,0,0,0,0,0.0,,1
242,14.03.2020,Южный федеральный округ,Краснодарский край,Краснодарский край,5603420,1,0,0,0,0,0,0.017846243901046145,0.0,1
243,14.03.2020,Южный федеральный округ,Крым,Республика Крым,1913731,0,0,0,0,0,0,0.0,,1
244,14.03.2020,Южный федеральный округ,Ростовская обл.,Ростовская область,4220452,0,0,0,0,0,0,0.0,,1
245,14.03.2020,Южный федеральный округ,Севастополь,Севастополь,436670,0,0,0,0,0,0,0.0,,1
246,15.03.2020,Дальневосточный федеральный округ,Амурская обл.,Амурская область,798424,0,0,0,0,0,0,0.0,,1
247,15.03.2020,Дальневосточный федеральный округ,Бурятия,Республика Бурятия,984511,0,0,0,0,0,0,0.0,,1
248,15.03.2020,Дальневосточный федеральный округ,Еврейская АО,Еврейская автономная область,162014,0,0,0,0,0,0,0.0,,1
249,15.03.2020,Дальневосточный федеральный округ,Забайкальский край,Забайкальский край,1072806,0,0,0,0,0,0,0.0,,1
250,15.03.2020,Дальневосточный федеральный округ,Камчатский край,Камчатский край,315557,0,0,0,0,0,0,0.0,,1
251,15.03.2020,Дальневосточный федеральный округ,Магаданская обл.,Магаданская область,144091,0,0,0,0,0,0,0.0,,1
252,15.03.2020,Дальневосточный федеральный округ,Приморский край,Приморский край,1913037,0,0,0,0,0,0,0.0,,1
253,15.03.2020,Дальневосточный федеральный округ,Саха (Якутия),Республика Саха (Якутия),964330,0,0,0,0,0,0,0.0,,1
254,15.03.2020,Дальневосточный федеральный округ,Сахалинская обл.,Сахалинская область,490181,0,0,0,0,0,0,0.0,,1
255,15.03.2020,Дальневосточный федеральный округ,Хабаровский край,Хабаровский край,1328302,0,0,0,0,0,0,0.0,,1
256,15.03.2020,Приволжский федеральный округ,Башкортостан,Республика Башкортостан,4063293,0,0,0,0,0,0,0.0,,1
257,15.03.2020,Приволжский федеральный округ,Кировская обл.,Кировская область,1283238,0,0,0,0,0,0,0.0,,1
258,15.03.2020,Приволжский федеральный округ,Марий Эл,Республика Марий Эл,682333,0,0,0,0,0,0,0.0,,1
259,15.03.2020,Приволжский федеральный округ,Мордовия,Республика Мордовия,805056,0,0,0,0,0,0,0.0,,1
260,15.03.2020,Приволжский федеральный округ,Нижегородская обл.,Нижегородская область,3234752,1,0,0,0,0,0,0.030914271016758012,0.0,1
261,15.03.2020,Приволжский федеральный округ,Оренбургская обл.,Оренбургская область,1977720,0,0,0,0,0,0,0.0,,1
262,15.03.2020,Приволжский федеральный округ,Пензенская обл.,Пензенская область,1331655,0,0,0,0,0,0,0.0,,1
263,15.03.2020,Приволжский федеральный округ,Пермский край,Пермский край,2623122,1,0,0,0,0,0,0.038122512029558665,0.0,1
264,15.03.2020,Приволжский федеральный округ,Самарская обл.,Самарская область,3193514,0,0,0,0,0,0,0.0,,1
265,15.03.2020,Приволжский федеральный округ,Саратовская обл.,Саратовская область,2462950,0,0,0,0,0,0,0.0,,1
266,15.03.2020,Приволжский федеральный округ,Татарстан,Республика Татарстан,3894284,0,0,0,0,0,0,0.0,,1
267,15.03.2020,Приволжский федеральный округ,Удмуртия,Удмуртская Республика,1513044,0,0,0,0,0,0,0.0,,1
268,15.03.2020,Приволжский федеральный округ,Ульяновская обл.,Ульяновская область,1246618,0,0,0,0,0,0,0.0,,1
